date,age,cumu_first,cumu_second,cumu_third,prop_first,prop_second,prop_third
2021-02-23,25 to 29,6601,209,0,8.7,0.3,0
2021-02-23,30 to 34,8130,294,0,9.6,0.3,0
2021-02-23,35 to 39,8837,345,0,9.8,0.4,0
2021-02-23,40 to 44,10700,395,1,11.3,0.4,0
2021-02-23,45 to 49,13086,510,1,13.9,0.5,0
2021-02-23,50 to 54,17323,591,1,18.4,0.6,0
2021-02-23,55 to 59,19925,587,1,22,0.6,0
2021-02-23,60 to 64,25158,452,0,34.1,0.6,0
2021-02-23,65 to 69,46768,220,0,78.6,0.4,0
2021-02-23,70 to 74,54500,133,0,91.8,0.2,0
2021-02-23,75 to 79,44331,99,0,94.1,0.2,0
2021-02-23,80 to 84,30220,2957,0,94.7,9.3,0
2021-02-23,85 to 89,20652,2118,0,94.9,9.7,0
2021-02-23,90+,12261,1262,0,93.1,9.6,0
2021-02-22,12 to 15,2,0,0,0,0,0
2021-02-22,16 to 17,181,1,0,0.6,0,0
2021-02-22,18 to 24,5659,136,0,5.6,0.1,0
2021-02-22,25 to 29,6489,205,0,8.6,0.3,0
2021-02-22,30 to 34,7980,292,0,9.4,0.3,0
2021-02-22,35 to 39,8656,336,0,9.6,0.4,0
2021-02-22,40 to 44,10452,380,1,11,0.4,0
2021-02-22,45 to 49,12738,506,1,13.6,0.5,0
2021-02-22,50 to 54,16633,583,1,17.7,0.6,0
2021-02-22,55 to 59,19045,579,1,21.1,0.6,0
2021-02-22,60 to 64,23931,445,0,32.4,0.6,0
2021-02-22,65 to 69,46205,216,0,77.6,0.4,0
2021-02-22,70 to 74,54406,131,0,91.7,0.2,0
2021-02-22,75 to 79,44288,98,0,94,0.2,0
2021-02-22,80 to 84,30198,2956,0,94.7,9.3,0
2021-02-22,85 to 89,20622,2117,0,94.8,9.7,0
2021-02-22,90+,12218,1262,0,92.8,9.6,0
2021-02-21,12 to 15,2,0,0,0,0,0
2021-02-21,16 to 17,181,1,0,0.6,0,0
2021-02-21,18 to 24,5572,130,0,5.5,0.1,0
2021-02-21,25 to 29,6399,195,0,8.5,0.3,0
2021-02-21,30 to 34,7887,290,0,9.3,0.3,0
2021-02-21,35 to 39,8522,331,0,9.5,0.4,0
2021-02-21,40 to 44,10260,379,1,10.8,0.4,0
2021-02-21,45 to 49,12430,504,1,13.2,0.5,0
2021-02-21,50 to 54,16204,580,1,17.2,0.6,0
2021-02-21,55 to 59,18504,578,1,20.5,0.6,0
2021-02-21,60 to 64,23535,439,0,31.9,0.6,0
2021-02-21,65 to 69,45891,214,0,77.1,0.4,0
2021-02-21,70 to 74,54351,128,0,91.6,0.2,0
2021-02-21,75 to 79,44261,96,0,93.9,0.2,0
2021-02-21,80 to 84,30183,2955,0,94.6,9.3,0
2021-02-21,85 to 89,20600,2116,0,94.7,9.7,0
2021-02-21,90+,12189,1262,0,92.6,9.6,0
2021-02-20,12 to 15,2,0,0,0,0,0
2021-02-20,16 to 17,181,1,0,0.6,0,0
2021-02-20,18 to 24,5459,129,0,5.4,0.1,0
2021-02-20,25 to 29,6313,194,0,8.4,0.3,0
2021-02-20,30 to 34,7762,289,0,9.1,0.3,0
2021-02-20,35 to 39,8347,331,0,9.3,0.4,0
2021-02-20,40 to 44,10048,375,1,10.6,0.4,0
2021-02-20,45 to 49,12185,501,1,13,0.5,0
2021-02-20,50 to 54,15797,576,1,16.8,0.6,0
2021-02-20,55 to 59,18036,577,1,19.9,0.6,0
2021-02-20,60 to 64,22789,437,0,30.8,0.6,0
2021-02-20,65 to 69,45481,213,0,76.4,0.4,0
2021-02-20,70 to 74,54308,127,0,91.5,0.2,0
2021-02-20,75 to 79,44250,95,0,93.9,0.2,0
2021-02-20,80 to 84,30176,2955,0,94.6,9.3,0
2021-02-20,85 to 89,20595,2115,0,94.6,9.7,0
2021-02-20,90+,12185,1262,0,92.5,9.6,0
2021-02-19,12 to 15,2,0,0,0,0,0
2021-02-19,16 to 17,176,1,0,0.6,0,0
2021-02-19,18 to 24,5275,127,0,5.2,0.1,0
2021-02-19,25 to 29,6138,192,0,8.1,0.3,0
2021-02-19,30 to 34,7539,289,0,8.9,0.3,0
2021-02-19,35 to 39,8080,330,0,9,0.4,0
2021-02-19,40 to 44,9691,374,1,10.2,0.4,0
2021-02-19,45 to 49,11714,498,1,12.5,0.5,0
2021-02-19,50 to 54,14864,573,1,15.8,0.6,0
2021-02-19,55 to 59,16854,574,1,18.6,0.6,0
2021-02-19,60 to 64,21112,434,0,28.6,0.6,0
2021-02-19,65 to 69,44731,211,0,75.2,0.4,0
2021-02-19,70 to 74,54248,127,0,91.4,0.2,0
2021-02-19,75 to 79,44236,94,0,93.9,0.2,0
2021-02-19,80 to 84,30168,2955,0,94.6,9.3,0
2021-02-19,85 to 89,20583,2115,0,94.6,9.7,0
2021-02-19,90+,12181,1261,0,92.5,9.6,0
2021-02-18,12 to 15,2,0,0,0,0,0
2021-02-18,16 to 17,162,1,0,0.5,0,0
2021-02-18,18 to 24,5084,127,0,5,0.1,0
2021-02-18,25 to 29,5947,190,0,7.9,0.3,0
2021-02-18,30 to 34,7297,288,0,8.6,0.3,0
2021-02-18,35 to 39,7779,326,0,8.6,0.4,0
2021-02-18,40 to 44,9336,370,1,9.8,0.4,0
2021-02-18,45 to 49,11288,495,1,12,0.5,0
2021-02-18,50 to 54,14034,568,1,14.9,0.6,0
2021-02-18,55 to 59,15699,561,1,17.4,0.6,0
2021-02-18,60 to 64,20029,429,0,27.1,0.6,0
2021-02-18,65 to 69,43855,211,0,73.7,0.4,0
2021-02-18,70 to 74,54085,126,0,91.1,0.2,0
2021-02-18,75 to 79,44198,93,0,93.8,0.2,0
2021-02-18,80 to 84,30150,2952,0,94.5,9.3,0
2021-02-18,85 to 89,20557,2114,0,94.5,9.7,0
2021-02-18,90+,12155,1261,0,92.3,9.6,0
2021-02-17,12 to 15,2,0,0,0,0,0
2021-02-17,16 to 17,144,1,0,0.5,0,0
2021-02-17,18 to 24,4908,125,0,4.9,0.1,0
2021-02-17,25 to 29,5775,189,0,7.6,0.3,0
2021-02-17,30 to 34,7092,282,0,8.4,0.3,0
2021-02-17,35 to 39,7528,320,0,8.4,0.4,0
2021-02-17,40 to 44,9009,362,1,9.5,0.4,0
2021-02-17,45 to 49,10875,483,1,11.6,0.5,0
2021-02-17,50 to 54,13115,555,1,13.9,0.6,0
2021-02-17,55 to 59,14502,552,1,16,0.6,0
2021-02-17,60 to 64,17922,418,0,24.3,0.6,0
2021-02-17,65 to 69,41677,207,0,70,0.3,0
2021-02-17,70 to 74,53866,122,0,90.8,0.2,0
2021-02-17,75 to 79,44138,89,0,93.7,0.2,0
2021-02-17,80 to 84,30111,2950,0,94.4,9.2,0
2021-02-17,85 to 89,20525,2113,0,94.3,9.7,0
2021-02-17,90+,12116,1261,0,92,9.6,0
2021-02-16,12 to 15,2,0,0,0,0,0
2021-02-16,16 to 17,133,1,0,0.4,0,0
2021-02-16,18 to 24,4754,123,0,4.7,0.1,0
2021-02-16,25 to 29,5616,183,0,7.4,0.2,0
2021-02-16,30 to 34,6941,278,0,8.2,0.3,0
2021-02-16,35 to 39,7312,312,0,8.1,0.3,0
2021-02-16,40 to 44,8691,355,1,9.2,0.4,0
2021-02-16,45 to 49,10483,479,1,11.2,0.5,0
2021-02-16,50 to 54,12380,551,0,13.1,0.6,0
2021-02-16,55 to 59,13559,539,1,15,0.6,0
2021-02-16,60 to 64,15855,410,0,21.5,0.6,0
2021-02-16,65 to 69,39088,205,0,65.7,0.3,0
2021-02-16,70 to 74,53574,122,0,90.3,0.2,0
2021-02-16,75 to 79,44058,89,0,93.5,0.2,0
2021-02-16,80 to 84,30061,2950,0,94.2,9.2,0
2021-02-16,85 to 89,20497,2112,0,94.2,9.7,0
2021-02-16,90+,12083,1261,0,91.8,9.6,0
2021-02-15,12 to 15,2,0,0,0,0,0
2021-02-15,16 to 17,124,1,0,0.4,0,0
2021-02-15,18 to 24,4650,121,0,4.6,0.1,0
2021-02-15,25 to 29,5497,180,0,7.3,0.2,0
2021-02-15,30 to 34,6805,276,0,8,0.3,0
2021-02-15,35 to 39,7140,309,0,7.9,0.3,0
2021-02-15,40 to 44,8491,350,1,9,0.4,0
2021-02-15,45 to 49,10218,476,1,10.9,0.5,0
2021-02-15,50 to 54,11877,546,0,12.6,0.6,0
2021-02-15,55 to 59,12893,531,1,14.3,0.6,0
2021-02-15,60 to 64,14517,408,0,19.6,0.6,0
2021-02-15,65 to 69,37226,204,0,62.5,0.3,0
2021-02-15,70 to 74,53199,118,0,89.7,0.2,0
2021-02-15,75 to 79,43993,86,0,93.4,0.2,0
2021-02-15,80 to 84,30031,2948,0,94.2,9.2,0
2021-02-15,85 to 89,20477,2111,0,94.1,9.7,0
2021-02-15,90+,12043,1258,0,91.4,9.6,0
2021-02-14,12 to 15,2,0,0,0,0,0
2021-02-14,16 to 17,123,1,0,0.4,0,0
2021-02-14,18 to 24,4577,121,0,4.5,0.1,0
2021-02-14,25 to 29,5435,178,0,7.2,0.2,0
2021-02-14,30 to 34,6720,276,0,7.9,0.3,0
2021-02-14,35 to 39,7038,309,0,7.8,0.3,0
2021-02-14,40 to 44,8399,347,1,8.9,0.4,0
2021-02-14,45 to 49,10095,476,1,10.7,0.5,0
2021-02-14,50 to 54,11727,544,0,12.5,0.6,0
2021-02-14,55 to 59,12752,530,1,14.1,0.6,0
2021-02-14,60 to 64,13964,406,0,18.9,0.5,0
2021-02-14,65 to 69,35313,202,0,59.3,0.3,0
2021-02-14,70 to 74,52752,118,0,88.9,0.2,0
2021-02-14,75 to 79,43913,86,0,93.2,0.2,0
2021-02-14,80 to 84,30002,2948,0,94.1,9.2,0
2021-02-14,85 to 89,20447,2111,0,94,9.7,0
2021-02-14,90+,12003,1257,0,91.1,9.5,0
2021-02-13,12 to 15,2,0,0,0,0,0
2021-02-13,16 to 17,123,1,0,0.4,0,0
2021-02-13,18 to 24,4502,121,0,4.5,0.1,0
2021-02-13,25 to 29,5387,177,0,7.1,0.2,0
2021-02-13,30 to 34,6651,276,0,7.8,0.3,0
2021-02-13,35 to 39,6963,308,0,7.7,0.3,0
2021-02-13,40 to 44,8306,347,1,8.8,0.4,0
2021-02-13,45 to 49,9985,474,1,10.6,0.5,0
2021-02-13,50 to 54,11598,543,0,12.3,0.6,0
2021-02-13,55 to 59,12630,528,1,14,0.6,0
2021-02-13,60 to 64,13288,405,0,18,0.5,0
2021-02-13,65 to 69,32627,201,0,54.8,0.3,0
2021-02-13,70 to 74,52098,118,0,87.8,0.2,0
2021-02-13,75 to 79,43798,86,0,93,0.2,0
2021-02-13,80 to 84,29974,2948,0,94,9.2,0
2021-02-13,85 to 89,20425,2111,0,93.9,9.7,0
2021-02-13,90+,11984,1257,0,91,9.5,0
2021-02-12,12 to 15,2,0,0,0,0,0
2021-02-12,16 to 17,122,1,0,0.4,0,0
2021-02-12,18 to 24,4382,121,0,4.3,0.1,0
2021-02-12,25 to 29,5273,175,0,7,0.2,0
2021-02-12,30 to 34,6521,275,0,7.7,0.3,0
2021-02-12,35 to 39,6828,302,0,7.6,0.3,0
2021-02-12,40 to 44,8121,340,1,8.6,0.4,0
2021-02-12,45 to 49,9738,466,1,10.4,0.5,0
2021-02-12,50 to 54,11305,535,0,12,0.6,0
2021-02-12,55 to 59,12275,521,1,13.6,0.6,0
2021-02-12,60 to 64,12241,404,0,16.6,0.5,0
2021-02-12,65 to 69,28455,200,0,47.8,0.3,0
2021-02-12,70 to 74,50940,118,0,85.8,0.2,0
2021-02-12,75 to 79,43584,82,0,92.5,0.2,0
2021-02-12,80 to 84,29927,2944,0,93.8,9.2,0
2021-02-12,85 to 89,20395,2110,0,93.7,9.7,0
2021-02-12,90+,11964,1257,0,90.8,9.5,0
2021-02-11,12 to 15,2,0,0,0,0,0
2021-02-11,16 to 17,114,1,0,0.4,0,0
2021-02-11,18 to 24,4218,121,0,4.2,0.1,0
2021-02-11,25 to 29,5115,173,0,6.8,0.2,0
2021-02-11,30 to 34,6356,273,0,7.5,0.3,0
2021-02-11,35 to 39,6629,301,0,7.4,0.3,0
2021-02-11,40 to 44,7888,338,1,8.3,0.4,0
2021-02-11,45 to 49,9433,461,1,10,0.5,0
2021-02-11,50 to 54,10951,528,0,11.6,0.6,0
2021-02-11,55 to 59,11822,514,1,13.1,0.6,0
2021-02-11,60 to 64,11135,401,0,15.1,0.5,0
2021-02-11,65 to 69,23606,196,0,39.7,0.3,0
2021-02-11,70 to 74,49260,118,0,83,0.2,0
2021-02-11,75 to 79,43276,81,0,91.8,0.2,0
2021-02-11,80 to 84,29841,2944,0,93.6,9.2,0
2021-02-11,85 to 89,20329,2109,0,93.4,9.7,0
2021-02-11,90+,11885,1257,0,90.2,9.5,0
2021-02-10,12 to 15,2,0,0,0,0,0
2021-02-10,16 to 17,86,1,0,0.3,0,0
2021-02-10,18 to 24,4082,118,0,4,0.1,0
2021-02-10,25 to 29,4993,173,0,6.6,0.2,0
2021-02-10,30 to 34,6212,272,0,7.3,0.3,0
2021-02-10,35 to 39,6428,298,0,7.1,0.3,0
2021-02-10,40 to 44,7698,334,1,8.1,0.4,0
2021-02-10,45 to 49,9167,453,1,9.8,0.5,0
2021-02-10,50 to 54,10682,519,0,11.3,0.6,0
2021-02-10,55 to 59,11484,505,1,12.7,0.6,0
2021-02-10,60 to 64,10270,395,0,13.9,0.5,0
2021-02-10,65 to 69,20164,195,0,33.9,0.3,0
2021-02-10,70 to 74,46894,116,0,79,0.2,0
2021-02-10,75 to 79,42890,81,0,91,0.2,0
2021-02-10,80 to 84,29766,2942,0,93.3,9.2,0
2021-02-10,85 to 89,20278,2108,0,93.2,9.7,0
2021-02-10,90+,11828,1256,0,89.8,9.5,0
2021-02-09,12 to 15,2,0,0,0,0,0
2021-02-09,16 to 17,78,1,0,0.3,0,0
2021-02-09,18 to 24,3971,118,0,3.9,0.1,0
2021-02-09,25 to 29,4890,171,0,6.5,0.2,0
2021-02-09,30 to 34,6078,271,0,7.2,0.3,0
2021-02-09,35 to 39,6300,296,0,7,0.3,0
2021-02-09,40 to 44,7527,331,1,7.9,0.3,0
2021-02-09,45 to 49,8965,446,1,9.5,0.5,0
2021-02-09,50 to 54,10448,512,0,11.1,0.5,0
2021-02-09,55 to 59,11221,501,1,12.4,0.6,0
2021-02-09,60 to 64,9656,390,0,13.1,0.5,0
2021-02-09,65 to 69,17188,194,0,28.9,0.3,0
2021-02-09,70 to 74,45008,115,0,75.9,0.2,0
2021-02-09,75 to 79,42534,80,0,90.3,0.2,0
2021-02-09,80 to 84,29692,2938,0,93.1,9.2,0
2021-02-09,85 to 89,20219,2108,0,92.9,9.7,0
2021-02-09,90+,11752,1256,0,89.2,9.5,0
2021-02-08,12 to 15,2,0,0,0,0,0
2021-02-08,16 to 17,77,1,0,0.2,0,0
2021-02-08,18 to 24,3883,117,0,3.8,0.1,0
2021-02-08,25 to 29,4802,171,0,6.4,0.2,0
2021-02-08,30 to 34,5965,269,0,7,0.3,0
2021-02-08,35 to 39,6184,292,0,6.9,0.3,0
2021-02-08,40 to 44,7400,328,1,7.8,0.3,0
2021-02-08,45 to 49,8811,443,1,9.4,0.5,0
2021-02-08,50 to 54,10241,506,0,10.9,0.5,0
2021-02-08,55 to 59,10993,495,1,12.2,0.5,0
2021-02-08,60 to 64,9397,382,0,12.7,0.5,0
2021-02-08,65 to 69,14143,194,0,23.8,0.3,0
2021-02-08,70 to 74,43464,114,0,73.2,0.2,0
2021-02-08,75 to 79,42200,78,0,89.6,0.2,0
2021-02-08,80 to 84,29623,2936,0,92.9,9.2,0
2021-02-08,85 to 89,20143,2107,0,92.6,9.7,0
2021-02-08,90+,11691,1256,0,88.8,9.5,0
2021-02-07,12 to 15,2,0,0,0,0,0
2021-02-07,16 to 17,76,0,0,0.2,0,0
2021-02-07,18 to 24,3819,116,0,3.8,0.1,0
2021-02-07,25 to 29,4731,167,0,6.3,0.2,0
2021-02-07,30 to 34,5882,267,0,6.9,0.3,0
2021-02-07,35 to 39,6087,292,0,6.8,0.3,0
2021-02-07,40 to 44,7306,324,1,7.7,0.3,0
2021-02-07,45 to 49,8676,441,1,9.2,0.5,0
2021-02-07,50 to 54,10081,503,0,10.7,0.5,0
2021-02-07,55 to 59,10822,494,1,12,0.5,0
2021-02-07,60 to 64,9209,379,0,12.5,0.5,0
2021-02-07,65 to 69,11884,194,0,20,0.3,0
2021-02-07,70 to 74,41939,114,0,70.7,0.2,0
2021-02-07,75 to 79,41746,78,0,88.6,0.2,0
2021-02-07,80 to 84,29580,2935,0,92.7,9.2,0
2021-02-07,85 to 89,20105,2106,0,92.4,9.7,0
2021-02-07,90+,11661,1256,0,88.5,9.5,0
2021-02-06,12 to 15,1,0,0,0,0,0
2021-02-06,16 to 17,72,0,0,0.2,0,0
2021-02-06,18 to 24,3764,116,0,3.7,0.1,0
2021-02-06,25 to 29,4640,167,0,6.1,0.2,0
2021-02-06,30 to 34,5763,266,0,6.8,0.3,0
2021-02-06,35 to 39,5978,291,0,6.6,0.3,0
2021-02-06,40 to 44,7162,324,1,7.6,0.3,0
2021-02-06,45 to 49,8512,439,1,9.1,0.5,0
2021-02-06,50 to 54,9836,503,0,10.4,0.5,0
2021-02-06,55 to 59,10555,494,1,11.7,0.5,0
2021-02-06,60 to 64,8939,379,0,12.1,0.5,0
2021-02-06,65 to 69,10781,194,0,18.1,0.3,0
2021-02-06,70 to 74,38925,114,0,65.6,0.2,0
2021-02-06,75 to 79,41118,78,0,87.3,0.2,0
2021-02-06,80 to 84,29447,2935,0,92.3,9.2,0
2021-02-06,85 to 89,20011,2106,0,92,9.7,0
2021-02-06,90+,11600,1256,0,88.1,9.5,0
2021-02-05,12 to 15,1,0,0,0,0,0
2021-02-05,16 to 17,70,0,0,0.2,0,0
2021-02-05,18 to 24,3632,116,0,3.6,0.1,0
2021-02-05,25 to 29,4503,167,0,6,0.2,0
2021-02-05,30 to 34,5581,266,0,6.6,0.3,0
2021-02-05,35 to 39,5774,291,0,6.4,0.3,0
2021-02-05,40 to 44,6890,324,1,7.3,0.3,0
2021-02-05,45 to 49,8175,438,1,8.7,0.5,0
2021-02-05,50 to 54,9399,503,0,10,0.5,0
2021-02-05,55 to 59,10037,494,1,11.1,0.5,0
2021-02-05,60 to 64,8465,379,0,11.5,0.5,0
2021-02-05,65 to 69,9033,193,0,15.2,0.3,0
2021-02-05,70 to 74,33699,113,0,56.8,0.2,0
2021-02-05,75 to 79,39922,78,0,84.7,0.2,0
2021-02-05,80 to 84,29263,2934,0,91.7,9.2,0
2021-02-05,85 to 89,19899,2106,0,91.4,9.7,0
2021-02-05,90+,11533,1256,0,87.6,9.5,0
2021-02-04,12 to 15,1,0,0,0,0,0
2021-02-04,16 to 17,69,0,0,0.2,0,0
2021-02-04,18 to 24,3539,115,0,3.5,0.1,0
2021-02-04,25 to 29,4408,167,0,5.8,0.2,0
2021-02-04,30 to 34,5440,266,0,6.4,0.3,0
2021-02-04,35 to 39,5640,290,0,6.3,0.3,0
2021-02-04,40 to 44,6692,323,1,7.1,0.3,0
2021-02-04,45 to 49,7932,436,1,8.4,0.5,0
2021-02-04,50 to 54,9110,503,0,9.7,0.5,0
2021-02-04,55 to 59,9730,493,1,10.8,0.5,0
2021-02-04,60 to 64,8117,377,0,11,0.5,0
2021-02-04,65 to 69,7363,193,0,12.4,0.3,0
2021-02-04,70 to 74,30818,112,0,51.9,0.2,0
2021-02-04,75 to 79,39101,77,0,83,0.2,0
2021-02-04,80 to 84,29072,2933,0,91.1,9.2,0
2021-02-04,85 to 89,19751,2105,0,90.8,9.7,0
2021-02-04,90+,11426,1256,0,86.8,9.5,0
2021-02-03,12 to 15,1,0,0,0,0,0
2021-02-03,16 to 17,67,0,0,0.2,0,0
2021-02-03,18 to 24,3434,115,0,3.4,0.1,0
2021-02-03,25 to 29,4321,165,0,5.7,0.2,0
2021-02-03,30 to 34,5346,264,0,6.3,0.3,0
2021-02-03,35 to 39,5508,288,0,6.1,0.3,0
2021-02-03,40 to 44,6543,321,1,6.9,0.3,0
2021-02-03,45 to 49,7728,433,1,8.2,0.5,0
2021-02-03,50 to 54,8817,497,0,9.4,0.5,0
2021-02-03,55 to 59,9420,491,1,10.4,0.5,0
2021-02-03,60 to 64,7822,375,0,10.6,0.5,0
2021-02-03,65 to 69,6702,189,0,11.3,0.3,0
2021-02-03,70 to 74,27811,112,0,46.9,0.2,0
2021-02-03,75 to 79,38178,77,0,81,0.2,0
2021-02-03,80 to 84,28854,2932,0,90.5,9.2,0
2021-02-03,85 to 89,19585,2105,0,90,9.7,0
2021-02-03,90+,11295,1256,0,85.8,9.5,0
2021-02-02,12 to 15,1,0,0,0,0,0
2021-02-02,16 to 17,62,0,0,0.2,0,0
2021-02-02,18 to 24,3318,115,0,3.3,0.1,0
2021-02-02,25 to 29,4200,163,0,5.6,0.2,0
2021-02-02,30 to 34,5202,263,0,6.1,0.3,0
2021-02-02,35 to 39,5324,285,0,5.9,0.3,0
2021-02-02,40 to 44,6333,316,1,6.7,0.3,0
2021-02-02,45 to 49,7471,432,1,8,0.5,0
2021-02-02,50 to 54,8495,496,0,9,0.5,0
2021-02-02,55 to 59,9048,486,1,10,0.5,0
2021-02-02,60 to 64,7491,370,0,10.1,0.5,0
2021-02-02,65 to 69,6293,188,0,10.6,0.3,0
2021-02-02,70 to 74,24261,112,0,40.9,0.2,0
2021-02-02,75 to 79,37276,75,0,79.1,0.2,0
2021-02-02,80 to 84,28619,2931,0,89.7,9.2,0
2021-02-02,85 to 89,19440,2105,0,89.3,9.7,0
2021-02-02,90+,11189,1256,0,85,9.5,0
2021-02-01,12 to 15,1,0,0,0,0,0
2021-02-01,16 to 17,59,0,0,0.2,0,0
2021-02-01,18 to 24,3198,114,0,3.2,0.1,0
2021-02-01,25 to 29,4087,163,0,5.4,0.2,0
2021-02-01,30 to 34,5067,261,0,6,0.3,0
2021-02-01,35 to 39,5171,283,0,5.7,0.3,0
2021-02-01,40 to 44,6156,315,1,6.5,0.3,0
2021-02-01,45 to 49,7235,430,1,7.7,0.5,0
2021-02-01,50 to 54,8227,493,0,8.7,0.5,0
2021-02-01,55 to 59,8674,483,1,9.6,0.5,0
2021-02-01,60 to 64,7192,368,0,9.7,0.5,0
2021-02-01,65 to 69,5514,188,0,9.3,0.3,0
2021-02-01,70 to 74,21074,112,0,35.5,0.2,0
2021-02-01,75 to 79,36024,75,0,76.5,0.2,0
2021-02-01,80 to 84,28410,2930,0,89.1,9.2,0
2021-02-01,85 to 89,19292,2105,0,88.6,9.7,0
2021-02-01,90+,11063,1255,0,84,9.5,0
2021-01-31,12 to 15,1,0,0,0,0,0
2021-01-31,16 to 17,49,0,0,0.2,0,0
2021-01-31,18 to 24,3119,113,0,3.1,0.1,0
2021-01-31,25 to 29,3981,163,0,5.3,0.2,0
2021-01-31,30 to 34,4934,258,0,5.8,0.3,0
2021-01-31,35 to 39,5052,280,0,5.6,0.3,0
2021-01-31,40 to 44,5986,314,1,6.3,0.3,0
2021-01-31,45 to 49,7057,427,1,7.5,0.5,0
2021-01-31,50 to 54,7965,490,0,8.5,0.5,0
2021-01-31,55 to 59,8376,483,1,9.3,0.5,0
2021-01-31,60 to 64,6911,366,0,9.4,0.5,0
2021-01-31,65 to 69,5018,188,0,8.4,0.3,0
2021-01-31,70 to 74,18528,108,0,31.2,0.2,0
2021-01-31,75 to 79,34870,74,0,74,0.2,0
2021-01-31,80 to 84,28151,2926,0,88.3,9.2,0
2021-01-31,85 to 89,19135,2105,0,87.9,9.7,0
2021-01-31,90+,10957,1255,0,83.2,9.5,0
2021-01-30,12 to 15,1,0,0,0,0,0
2021-01-30,16 to 17,47,0,0,0.2,0,0
2021-01-30,18 to 24,3027,112,0,3,0.1,0
2021-01-30,25 to 29,3879,162,0,5.1,0.2,0
2021-01-30,30 to 34,4792,254,0,5.6,0.3,0
2021-01-30,35 to 39,4902,274,0,5.4,0.3,0
2021-01-30,40 to 44,5761,309,1,6.1,0.3,0
2021-01-30,45 to 49,6823,424,1,7.3,0.5,0
2021-01-30,50 to 54,7686,486,0,8.2,0.5,0
2021-01-30,55 to 59,8030,476,1,8.9,0.5,0
2021-01-30,60 to 64,6537,364,0,8.8,0.5,0
2021-01-30,65 to 69,4294,186,0,7.2,0.3,0
2021-01-30,70 to 74,15178,106,0,25.6,0.2,0
2021-01-30,75 to 79,32601,74,0,69.2,0.2,0
2021-01-30,80 to 84,27823,2926,0,87.2,9.2,0
2021-01-30,85 to 89,18987,2105,0,87.2,9.7,0
2021-01-30,90+,10847,1255,0,82.4,9.5,0
2021-01-29,12 to 15,1,0,0,0,0,0
2021-01-29,16 to 17,43,0,0,0.1,0,0
2021-01-29,18 to 24,2896,112,0,2.9,0.1,0
2021-01-29,25 to 29,3760,162,0,5,0.2,0
2021-01-29,30 to 34,4664,252,0,5.5,0.3,0
2021-01-29,35 to 39,4741,268,0,5.3,0.3,0
2021-01-29,40 to 44,5551,304,1,5.9,0.3,0
2021-01-29,45 to 49,6606,420,1,7,0.4,0
2021-01-29,50 to 54,7358,482,0,7.8,0.5,0
2021-01-29,55 to 59,7625,472,1,8.4,0.5,0
2021-01-29,60 to 64,6163,355,0,8.3,0.5,0
2021-01-29,65 to 69,3791,183,0,6.4,0.3,0
2021-01-29,70 to 74,12568,104,0,21.2,0.2,0
2021-01-29,75 to 79,29266,72,0,62.1,0.2,0
2021-01-29,80 to 84,27354,2926,0,85.8,9.2,0
2021-01-29,85 to 89,18780,2105,0,86.3,9.7,0
2021-01-29,90+,10735,1255,0,81.5,9.5,0
2021-01-28,12 to 15,1,0,0,0,0,0
2021-01-28,16 to 17,42,0,0,0.1,0,0
2021-01-28,18 to 24,2729,112,0,2.7,0.1,0
2021-01-28,25 to 29,3562,162,0,4.7,0.2,0
2021-01-28,30 to 34,4429,251,0,5.2,0.3,0
2021-01-28,35 to 39,4490,268,0,5,0.3,0
2021-01-28,40 to 44,5240,300,1,5.5,0.3,0
2021-01-28,45 to 49,6265,419,1,6.7,0.4,0
2021-01-28,50 to 54,6901,480,0,7.3,0.5,0
2021-01-28,55 to 59,7105,471,1,7.9,0.5,0
2021-01-28,60 to 64,5727,353,0,7.8,0.5,0
2021-01-28,65 to 69,3374,178,0,5.7,0.3,0
2021-01-28,70 to 74,10299,104,0,17.4,0.2,0
2021-01-28,75 to 79,26333,72,0,55.9,0.2,0
2021-01-28,80 to 84,26871,2924,0,84.2,9.2,0
2021-01-28,85 to 89,18539,2105,0,85.2,9.7,0
2021-01-28,90+,10518,1255,0,79.9,9.5,0
2021-01-27,12 to 15,1,0,0,0,0,0
2021-01-27,16 to 17,39,0,0,0.1,0,0
2021-01-27,18 to 24,2603,111,0,2.6,0.1,0
2021-01-27,25 to 29,3428,162,0,4.5,0.2,0
2021-01-27,30 to 34,4260,249,0,5,0.3,0
2021-01-27,35 to 39,4322,265,0,4.8,0.3,0
2021-01-27,40 to 44,5013,299,1,5.3,0.3,0
2021-01-27,45 to 49,5998,414,1,6.4,0.4,0
2021-01-27,50 to 54,6599,476,0,7,0.5,0
2021-01-27,55 to 59,6737,464,1,7.4,0.5,0
2021-01-27,60 to 64,5386,348,0,7.3,0.5,0
2021-01-27,65 to 69,3083,176,0,5.2,0.3,0
2021-01-27,70 to 74,8278,103,0,14,0.2,0
2021-01-27,75 to 79,24307,71,0,51.6,0.2,0
2021-01-27,80 to 84,26378,2923,0,82.7,9.2,0
2021-01-27,85 to 89,18252,2104,0,83.9,9.7,0
2021-01-27,90+,10321,1255,0,78.4,9.5,0
2021-01-26,12 to 15,1,0,0,0,0,0
2021-01-26,16 to 17,37,0,0,0.1,0,0
2021-01-26,18 to 24,2477,111,0,2.4,0.1,0
